Income,Kidhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumStorePurchases,NumWebVisitsMonth,Complain,WebPurchases,Age,Total_Spending,Education_Basic,Education_Graduation,Education_Master,Education_PhD,Marital_Status_Married,Marital_Status_Single,Marital_Status_Together,Marital_Status_Widow
52513.0,0,84,367,17,241,104,188,232,9,7,0,1,47,1149,0,0,0,0,0,0,1,0
25293.0,1,51,15,0,11,0,2,9,2,8,0,0,56,37,0,1,0,0,1,0,0,0
54111.0,0,97,267,6,54,8,3,50,6,5,0,1,60,388,0,0,0,1,0,0,0,1
78394.0,0,13,298,27,697,216,24,166,5,2,0,1,39,1428,0,1,0,0,0,0,1,0
80739.0,0,92,674,92,736,39,0,92,9,1,0,0,67,1633,0,0,1,0,1,0,0,0
22669.0,1,30,16,14,36,37,22,48,2,9,0,1,50,173,0,0,1,0,0,0,1,0
29236.0,1,30,37,4,24,16,9,9,3,9,0,1,38,99,0,1,0,0,0,1,0,0
44911.0,0,11,159,0,22,2,1,31,4,7,0,1,66,215,0,1,0,0,0,0,1,0
54693.0,0,72,686,17,142,23,26,35,13,6,0,1,63,929,0,0,0,1,1,0,0,0
48186.0,1,39,97,3,66,12,7,34,4,7,0,1,51,219,0,1,0,0,0,0,1,0
41580.0,1,15,56,5,24,4,0,3,3,5,0,0,47,92,0,1,0,0,0,0,1,0
80336.0,0,12,209,19,456,160,142,66,13,1,0,0,55,1052,0,0,0,1,1,0,0,0
47743.0,0,56,198,2,43,0,12,20,6,6,0,1,68,275,0,1,0,0,1,0,0,0
57333.0,0,55,941,14,397,76,58,176,9,6,0,1,71,1662,0,0,0,1,0,0,0,0
32313.0,1,60,86,4,56,2,4,7,4,9,0,1,43,159,0,0,0,1,0,0,1,0
84953.0,0,73,167,48,602,63,72,72,4,2,0,0,72,1024,0,0,1,0,0,0,0,1
27071.0,1,90,8,3,19,0,2,3,3,6,0,0,57,35,0,0,1,0,0,0,0,0
68148.0,0,86,389,66,408,37,57,85,6,2,0,1,68,1042,0,0,1,0,0,0,1,0
65735.0,1,37,239,7,119,4,15,11,6,7,0,1,60,395,0,0,1,0,0,0,1,0
86836.0,0,7,179,21,273,0,21,63,6,5,0,1,50,557,0,0,0,1,1,0,0,0
4023.0,1,29,5,0,1,1,1,1,0,19,0,0,62,9,0,0,0,1,1,0,0,0
30093.0,0,19,2,6,28,13,4,16,3,7,0,0,35,69,0,1,0,0,1,0,0,0
57705.0,0,14,383,0,53,6,4,40,6,6,0,1,59,486,0,0,0,1,1,0,0,0
25008.0,1,72,2,8,8,6,1,9,3,8,0,0,37,34,0,1,0,0,0,1,0,0
83257.0,0,56,536,27,590,38,107,67,12,6,1,1,30,1365,0,0,0,0,0,1,0,0
22280.0,1,85,2,1,4,3,1,2,2,8,0,0,50,13,0,1,0,0,0,0,1,0
72159.0,0,62,322,53,899,34,40,53,10,2,0,1,47,1401,0,0,0,1,1,0,0,0
64260.0,0,1,539,169,816,20,0,30,4,3,0,1,64,1574,0,1,0,0,0,0,1,0
82733.0,0,28,712,50,420,65,38,38,7,4,0,1,41,1323,0,0,0,1,0,1,0,0
74290.0,0,70,1121,0,72,0,12,12,10,6,0,1,54,1217,0,0,1,0,0,0,0,0
58217.0,2,84,68,1,13,3,5,13,4,6,0,0,74,103,0,0,1,0,0,1,0,0
21024.0,0,89,36,4,18,6,2,18,4,7,0,0,49,84,0,0,1,0,0,0,1,0
70116.0,0,73,707,44,603,95,58,29,12,1,0,0,53,1536,0,0,0,1,1,0,0,0
54006.0,1,42,174,77,203,6,24,97,7,7,0,1,40,581,0,1,0,0,0,0,1,0
69063.0,0,16,666,35,124,69,8,26,5,3,0,1,59,928,0,0,0,1,1,0,0,0
11448.0,0,16,0,0,0,6,2,6,2,6,0,0,50,14,0,0,0,0,0,0,0,0
70886.0,1,65,407,70,239,103,88,53,4,2,0,1,54,960,0,1,0,0,1,0,0,0
60208.0,1,13,488,23,71,15,0,59,7,7,0,1,52,656,0,1,0,0,0,0,0,1
32889.0,1,78,28,0,13,4,2,8,3,5,0,0,57,55,0,0,1,0,0,0,1,0
34738.0,1,51,3,2,10,3,0,2,3,6,0,0,41,20,0,1,0,0,0,1,0,0
30538.0,1,27,284,0,52,8,3,20,4,10,0,1,54,367,0,0,1,0,0,0,1,0
82326.0,0,30,938,142,754,159,81,183,6,2,0,1,48,2257,0,0,0,0,0,0,1,0
26642.0,1,71,13,2,15,2,2,8,3,6,0,0,58,42,0,0,0,1,0,0,0,0
69932.0,0,97,412,172,153,150,105,57,11,4,0,1,61,1049,0,1,0,0,0,0,0,0
44503.0,1,83,31,1,8,0,0,8,3,6,0,0,53,48,0,1,0,0,0,1,0,0
60200.0,0,3,502,19,132,0,6,26,11,6,0,1,77,685,0,0,0,1,0,1,0,0
49638.0,0,71,18,10,3,3,5,0,3,2,0,0,73,39,0,1,0,0,0,0,0,0
23830.0,0,3,1,8,6,4,8,16,3,7,0,0,38,43,0,0,0,0,0,1,0,0
33051.0,0,15,100,71,243,108,94,219,8,9,0,1,66,835,0,0,1,0,0,0,0,1
72905.0,0,52,407,114,445,181,165,203,9,1,0,0,67,1515,0,1,0,0,1,0,0,0
69702.0,0,8,664,9,240,50,19,57,10,4,0,1,74,1039,0,0,0,1,0,0,1,0
70300.0,1,89,1045,61,338,60,46,46,13,8,0,1,50,1596,0,1,0,0,0,0,0,0
70643.0,0,66,1218,107,304,23,143,33,4,6,0,1,41,1828,0,0,0,1,1,0,0,0
30396.0,1,22,15,0,6,0,1,12,2,7,0,0,56,34,0,0,0,1,1,0,0,0
50616.0,0,56,128,0,16,0,1,4,4,7,0,1,57,149,0,0,0,1,0,0,0,0
62772.0,0,74,581,49,157,43,8,108,11,2,0,1,56,946,0,0,1,0,0,1,0,0
30298.0,0,48,6,3,12,6,1,0,3,3,0,0,40,28,0,0,0,1,0,1,0,0
52413.0,1,67,185,8,133,56,56,12,7,7,0,1,41,450,0,1,0,0,0,1,0,0
44155.0,1,24,22,1,9,0,0,14,2,4,0,0,68,46,0,0,0,1,1,0,0,0
86979.0,0,67,584,100,835,65,83,35,5,2,0,1,54,1702,0,0,0,1,0,0,0,0
76532.0,1,38,355,30,177,90,138,30,7,5,0,1,50,820,0,1,0,0,0,0,1,0
42081.0,1,86,175,10,110,54,6,27,4,6,0,1,43,382,0,1,0,0,1,0,0,0
88420.0,0,87,957,153,612,99,95,153,8,1,0,1,36,2069,0,0,1,0,0,0,1,0
31158.0,1,62,25,6,16,20,0,5,3,8,0,0,40,72,0,1,0,0,1,0,0,0
61671.0,0,23,641,7,56,0,0,28,6,8,0,1,57,732,0,1,0,0,0,0,0,0
69719.0,0,99,273,86,208,177,14,43,5,1,0,0,51,801,0,1,0,0,0,1,0,0
49160.0,0,29,122,21,43,25,10,15,6,6,0,0,76,236,0,1,0,0,0,0,0,0
90933.0,0,90,1020,31,430,62,63,79,4,1,0,1,71,1685,0,0,0,1,0,1,0,0
113734.0,0,9,6,2,3,1,262,3,0,1,0,1,80,277,0,0,0,1,0,1,0,0
22148.0,0,16,15,5,14,0,4,11,3,7,0,0,42,49,0,1,0,0,0,1,0,0
73395.0,0,94,272,7,80,20,7,11,6,2,0,1,38,397,0,0,1,0,1,0,0,0
29819.0,1,77,9,1,24,2,1,2,3,6,0,0,54,39,0,1,0,0,0,0,0,0
45688.0,0,20,279,0,18,0,0,9,8,4,0,0,57,306,0,1,0,0,1,0,0,0
60491.0,0,81,637,47,237,12,19,76,7,5,0,1,54,1028,0,0,0,1,1,0,0,0
33235.0,1,71,45,0,16,2,1,6,3,7,0,0,39,70,0,1,0,0,0,0,1,0
35701.0,0,36,21,1,9,7,3,5,3,6,0,0,66,46,0,1,0,0,1,0,0,0
31535.0,1,95,15,4,13,0,0,19,2,7,0,0,45,51,0,0,1,0,1,0,0,0
92556.0,0,32,493,183,352,184,23,28,13,0,0,0,65,1263,0,0,0,0,0,0,1,0
67384.0,0,32,957,40,175,158,53,107,5,5,0,1,55,1490,0,1,0,0,0,1,0,0
77870.0,0,93,1017,50,500,65,50,133,5,8,0,1,58,1815,0,1,0,0,1,0,0,0
57107.0,0,44,159,0,120,0,0,137,8,8,0,1,57,416,0,1,0,0,0,1,0,0
36038.0,1,82,23,0,15,0,2,7,3,6,0,0,44,47,0,0,0,1,0,1,0,0
34230.0,1,72,15,0,4,0,0,2,2,7,0,0,60,21,0,0,0,1,0,0,1,0
31878.0,0,7,23,4,5,10,5,23,4,3,0,0,48,70,0,0,0,0,0,1,0,0
70932.0,0,57,200,193,100,46,185,185,12,3,0,1,53,909,0,0,0,0,1,0,0,0
91249.0,0,84,1324,27,119,71,108,27,6,4,0,1,69,1676,0,1,0,0,0,1,0,0
77598.0,0,53,1193,33,281,129,66,33,13,3,0,1,82,1735,0,0,1,0,0,1,0,0
80982.0,1,48,505,137,401,104,22,22,11,5,1,1,66,1191,0,1,0,0,0,1,0,0
22701.0,1,2,2,4,9,0,4,5,3,5,0,0,48,24,0,0,1,0,1,0,0,0
70617.0,0,45,353,61,753,40,46,27,7,2,0,0,55,1280,0,1,0,0,1,0,0,0
64849.0,0,42,652,48,350,94,84,108,6,5,0,1,68,1336,0,1,0,0,0,1,0,0
62694.0,1,29,379,6,157,25,91,91,7,7,0,1,60,749,0,0,1,0,1,0,0,0
61917.0,1,83,46,4,36,2,2,1,4,5,0,0,51,91,0,0,0,1,1,0,0,0
67472.0,0,93,162,31,127,8,17,69,7,3,0,1,78,414,0,0,0,1,1,0,0,0
21059.0,1,40,8,3,19,3,3,8,3,6,0,0,43,44,0,0,1,0,1,0,0,0
29543.0,2,47,17,3,18,3,4,18,2,7,0,0,57,63,0,0,1,0,1,0,0,0
75903.0,0,50,340,108,185,130,38,100,9,3,0,1,74,901,0,1,0,0,1,0,0,0
34984.0,1,40,8,4,15,3,5,3,3,7,0,0,50,38,0,0,0,0,0,0,1,0
54998.0,0,3,154,22,202,39,30,8,9,4,0,1,69,455,0,0,0,1,0,1,0,0
54356.0,0,62,710,15,30,20,0,0,8,8,0,1,76,775,0,0,0,1,0,0,0,1
34242.0,0,25,8,2,4,0,0,1,3,5,0,0,66,15,0,0,1,0,1,0,0,0
25410.0,1,48,2,2,4,13,13,4,4,4,0,0,52,38,0,1,0,0,1,0,0,0
73356.0,0,56,1050,14,322,0,14,112,5,2,0,1,41,1512,0,0,0,1,1,0,0,0
28320.0,0,68,19,1,14,3,2,4,3,8,0,0,75,43,0,1,0,0,0,0,1,0
23763.0,1,64,22,0,6,6,2,6,3,7,0,0,48,42,0,1,0,0,0,1,0,0
72570.0,0,67,274,83,216,151,141,224,12,1,0,1,41,1089,0,1,0,0,1,0,0,0
34529.0,1,94,68,6,38,3,6,41,3,7,0,0,49,162,0,0,1,0,1,0,0,0
70792.0,0,82,344,45,654,104,11,114,10,3,0,0,74,1272,0,1,0,0,0,0,0,1
63211.0,0,3,145,193,459,205,26,145,7,2,0,0,43,1173,0,1,0,0,1,0,0,0
83891.0,0,24,217,38,350,111,85,15,10,1,0,1,51,816,0,0,1,0,1,0,0,0
36065.0,1,54,18,7,34,10,2,3,3,8,0,0,57,74,0,1,0,0,0,1,0,0
51141.0,0,96,144,0,7,0,0,6,4,5,0,0,85,157,0,0,0,1,0,1,0,0
56939.0,0,19,256,34,103,90,29,49,10,3,0,0,49,561,0,1,0,0,1,0,0,0
80872.0,0,60,483,72,567,94,12,108,10,1,0,1,74,1336,0,1,0,0,0,1,0,0
72335.0,0,2,1285,105,653,28,21,0,8,8,0,1,49,2092,0,0,0,1,0,0,1,0
61798.0,0,13,338,4,89,11,8,13,9,4,0,1,61,463,0,0,0,1,0,1,0,0
76842.0,0,37,605,10,345,84,54,32,7,0,0,0,75,1130,0,0,0,1,0,0,0,1
29478.0,1,59,8,0,7,3,1,1,3,6,0,0,49,20,0,1,0,0,0,0,1,0
46998.0,0,55,172,41,86,45,6,27,5,7,0,1,69,377,0,1,0,0,0,1,0,0
96843.0,0,60,448,71,951,40,17,17,10,2,0,1,35,1544,0,1,0,0,0,1,0,0
70053.0,0,38,512,53,98,81,179,89,10,5,0,1,60,1012,0,0,1,0,1,0,0,0
71670.0,0,8,1462,16,128,0,0,160,6,6,0,1,63,1766,0,0,0,1,0,0,0,1
44359.0,1,19,20,0,14,7,3,1,4,3,0,0,47,45,0,1,0,0,1,0,0,0
40887.0,1,32,50,4,44,10,10,43,3,9,0,0,73,161,0,1,0,0,0,1,0,0
48877.0,0,27,102,1,15,2,0,24,4,7,0,0,59,144,0,1,0,0,0,0,0,0
74485.0,0,58,499,149,815,173,49,49,12,3,0,1,78,1734,0,1,0,0,0,0,1,0
64474.0,0,59,381,35,172,56,86,93,10,5,0,1,53,823,0,1,0,0,0,0,1,0
77226.0,0,29,631,43,239,128,76,21,12,3,0,1,62,1138,0,1,0,0,0,0,1,0
72643.0,0,60,526,80,553,123,94,53,7,2,0,0,76,1429,0,1,0,0,0,0,0,1
85738.0,0,41,913,26,376,17,26,13,11,1,0,0,47,1371,0,0,1,0,0,0,1,0
55686.0,0,27,673,0,199,37,47,26,5,4,0,1,59,982,0,1,0,0,0,0,0,0
39062.0,1,28,23,0,9,0,0,12,3,4,0,0,42,44,0,1,0,0,0,1,0,0
40794.0,0,18,261,23,73,4,23,50,5,7,0,1,50,434,0,1,0,0,1,0,0,0
4428.0,0,0,16,4,12,2,4,321,0,1,0,1,56,359,0,1,0,0,1,0,0,0
32632.0,0,32,63,151,137,153,19,53,8,5,0,1,62,576,0,0,0,0,1,0,0,0
38236.0,1,2,58,0,18,2,0,10,4,7,0,0,57,88,0,0,0,1,0,1,0,0
36781.0,1,16,29,1,17,0,3,13,2,8,0,0,46,63,0,1,0,0,1,0,0,0
31385.0,1,56,3,2,12,0,1,9,2,8,0,0,41,27,0,0,1,0,0,1,0,0
24570.0,1,97,28,34,62,11,14,44,4,9,0,1,41,193,0,1,0,0,1,0,0,0
94642.0,0,35,879,143,797,106,143,143,9,1,0,1,74,2211,0,1,0,0,1,0,0,0
58646.0,0,3,62,1,44,6,5,22,4,4,0,0,63,140,0,0,1,0,1,0,0,0
53201.0,1,49,280,7,81,20,0,27,5,7,0,1,50,415,0,1,0,0,0,1,0,0
57113.0,1,45,182,4,33,0,2,42,5,7,0,1,47,263,0,1,0,0,1,0,0,0
51373.0,0,37,83,2,101,64,26,117,3,4,0,0,34,393,0,1,0,0,1,0,0,0
23477.0,1,39,38,15,54,3,8,29,4,8,0,0,39,147,0,1,0,0,1,0,0,0
58116.0,0,38,228,19,130,4,11,51,8,2,0,0,69,443,0,1,0,0,1,0,0,0
72968.0,0,8,1092,37,592,145,37,55,8,3,0,1,62,1958,0,0,0,1,0,0,0,0
39791.0,0,89,85,15,27,13,13,21,4,7,0,0,54,174,0,0,1,0,1,0,0,0
91712.0,0,47,1276,24,746,94,29,48,11,3,0,1,78,2217,0,0,1,0,0,1,0,0
94472.0,0,75,1017,33,417,108,100,16,5,5,0,1,67,1691,0,1,0,0,0,1,0,0
13672.0,1,86,6,2,9,2,1,5,3,8,0,0,65,25,0,1,0,0,0,0,1,0
96547.0,0,4,448,21,125,52,101,62,8,2,0,1,45,809,0,0,0,0,1,0,0,0
79205.0,0,73,504,23,117,179,28,44,4,4,0,1,50,895,0,1,0,0,1,0,0,0
56559.0,0,46,226,22,133,41,31,31,8,4,0,1,50,484,0,0,0,1,0,0,1,0
32644.0,1,38,239,3,141,0,7,23,6,8,0,1,52,413,0,0,0,1,1,0,0,0
67506.0,0,73,90,38,67,33,36,67,6,3,0,1,45,331,0,0,0,0,0,1,0,0
24206.0,1,66,7,2,8,3,2,3,3,6,0,0,55,25,0,1,0,0,0,1,0,0
28420.0,1,36,4,2,5,2,0,0,2,6,0,0,58,13,0,0,0,1,0,0,0,0
22979.0,1,29,16,17,19,20,21,22,2,8,0,0,55,115,0,1,0,0,1,0,0,0
33279.0,0,29,10,3,3,0,0,0,3,3,0,0,59,16,0,1,0,0,0,1,0,0
30368.0,0,97,35,0,13,2,0,2,3,8,0,0,48,52,0,1,0,0,1,0,0,0
63684.0,0,61,575,80,428,208,93,80,8,5,0,1,55,1464,0,1,0,0,1,0,0,0
41638.0,0,68,315,0,31,4,0,91,3,8,0,1,61,441,0,1,0,0,0,0,0,0
68805.0,0,73,182,2,49,17,13,20,7,2,0,0,66,283,0,0,0,1,0,0,0,0
65814.0,0,90,561,14,113,10,14,35,10,5,0,1,59,747,0,0,0,1,0,0,1,0
71964.0,0,81,587,51,932,180,34,86,5,3,0,1,67,1870,0,1,0,0,0,0,0,0
39146.0,1,1,94,1,33,13,12,12,4,8,0,1,39,165,0,1,0,0,0,1,0,0
96876.0,0,79,908,43,735,40,194,21,9,2,0,1,48,1941,0,1,0,0,0,0,1,0
34445.0,0,92,228,122,122,208,129,30,8,9,0,1,44,839,1,0,0,0,1,0,0,0
68281.0,0,31,995,112,417,42,48,41,13,5,0,0,67,1655,0,1,0,0,0,1,0,0
36790.0,0,14,3,3,14,15,21,10,2,9,0,0,42,66,0,1,0,0,1,0,0,0
27943.0,1,89,12,1,16,4,1,3,3,8,0,0,58,37,0,1,0,0,0,0,1,0
22263.0,1,31,17,0,2,0,0,2,3,6,1,0,74,21,0,1,0,0,0,0,0,0
30261.0,1,75,8,0,5,0,3,6,3,8,0,0,53,22,0,1,0,0,0,0,1,0
28587.0,1,42,22,4,17,12,10,13,4,6,0,0,47,78,0,1,0,0,0,0,1,0
43815.0,1,53,14,10,29,4,7,15,3,6,0,0,43,79,0,0,1,0,1,0,0,0
48195.0,1,53,106,27,68,52,7,5,5,6,0,1,69,265,0,1,0,0,1,0,0,0
77027.0,0,23,820,57,242,45,0,11,6,4,0,1,73,1175,0,0,1,0,1,0,0,0
71322.0,0,57,753,43,226,69,10,204,13,4,0,1,60,1305,0,0,0,1,1,0,0,0
32765.0,1,49,13,3,17,7,3,3,4,5,0,0,46,46,0,0,1,0,1,0,0,0
23272.0,0,29,19,3,6,4,2,12,3,4,0,0,72,46,0,1,0,0,0,0,0,0
49912.0,0,5,520,8,223,32,49,42,7,8,0,1,76,874,0,0,1,0,0,0,1,0
7500.0,1,98,5,17,17,13,14,34,3,9,0,0,40,100,0,0,0,0,0,0,1,0
68117.0,0,80,618,44,215,0,17,36,4,6,0,1,78,930,0,0,0,1,0,0,0,1
67225.0,0,4,315,35,322,46,7,143,11,5,0,1,70,868,0,1,0,0,1,0,0,0
17649.0,1,70,15,1,23,0,5,1,3,8,0,0,49,45,0,1,0,0,1,0,0,0
55914.0,0,32,384,60,364,119,101,232,8,7,0,1,50,1260,0,1,0,0,0,0,1,0
40059.0,1,82,110,29,92,28,10,145,3,8,0,1,41,414,0,1,0,0,1,0,0,0
60905.0,0,27,208,17,76,36,17,38,7,2,0,0,75,392,0,1,0,0,0,0,1,0
75330.0,1,94,555,82,257,93,61,61,12,6,0,1,48,1109,0,1,0,0,1,0,0,0
60689.0,0,23,240,90,216,63,6,24,10,3,0,1,74,639,0,1,0,0,0,1,0,0
38680.0,1,97,11,0,36,15,5,12,3,7,0,0,41,79,0,1,0,0,1,0,0,0
61416.0,0,25,848,154,323,201,61,78,10,6,0,1,43,1665,0,1,0,0,0,0,1,0
49767.0,0,92,202,47,197,55,42,149,8,4,0,1,34,692,0,1,0,0,0,1,0,0
83273.0,1,98,433,89,650,16,102,102,9,7,0,1,55,1392,0,1,0,0,0,1,0,0
29009.0,1,19,6,6,15,10,5,2,3,6,0,0,44,44,0,1,0,0,1,0,0,0
45057.0,1,80,37,0,7,3,0,3,3,5,0,0,46,50,0,0,1,0,1,0,0,0
37150.0,1,80,167,37,64,49,34,116,6,7,0,1,54,467,0,1,0,0,1,0,0,0
43020.0,1,79,45,7,99,4,25,43,4,6,0,1,55,223,0,1,0,0,0,1,0,0
53154.0,0,50,129,0,21,0,1,7,4,4,0,0,66,158,0,1,0,0,1,0,0,0
65308.0,0,60,713,0,264,120,80,34,12,4,0,1,52,1211,0,1,0,0,1,0,0,0
76467.0,1,44,676,161,426,210,44,58,5,6,0,0,55,1575,0,1,0,0,0,1,0,0
81044.0,0,0,450,26,535,73,98,26,10,1,0,1,78,1208,0,0,0,0,1,0,0,0
32871.0,1,28,22,2,12,0,2,5,3,4,0,0,74,43,0,1,0,0,1,0,0,0
55801.0,1,35,367,4,51,6,4,95,6,7,0,1,50,527,0,1,0,0,0,1,0,0
76320.0,0,49,526,35,214,69,53,35,4,2,0,1,66,932,0,1,0,0,0,0,0,1
36927.0,1,46,51,0,16,0,0,4,3,8,0,0,70,71,0,0,1,0,0,1,0,0
48794.0,1,97,25,0,11,3,0,15,3,4,0,0,72,54,0,1,0,0,0,0,1,0
23478.0,0,51,28,6,27,12,17,39,3,8,0,0,60,129,0,1,0,0,0,1,0,0
71128.0,1,80,958,159,447,20,0,31,12,7,0,0,52,1615,0,1,0,0,0,0,0,0
59462.0,0,29,724,17,143,0,8,196,12,7,0,1,75,1088,0,1,0,0,1,0,0,0
51381.5,1,52,375,42,48,94,66,96,4,3,0,1,56,721,0,0,1,0,0,0,1,0
51381.5,1,82,23,0,15,0,2,7,3,6,0,0,44,47,0,0,0,1,0,1,0,0
42554.0,1,93,29,1,11,0,0,0,3,4,0,0,47,41,0,1,0,0,0,0,1,0
67046.0,0,92,544,35,133,23,151,107,4,2,0,1,74,993,0,1,0,0,0,0,0,1
42192.0,0,40,40,15,15,17,6,7,3,4,0,0,77,100,0,1,0,0,1,0,0,0
77610.0,0,70,1245,33,332,21,33,16,4,7,0,1,73,1680,0,0,0,1,1,0,0,0
31761.0,1,96,19,1,20,16,14,28,4,5,0,0,41,98,0,1,0,0,1,0,0,0
34350.0,1,81,16,3,15,2,1,11,3,7,0,0,46,48,0,1,0,0,0,0,1,0
54591.0,0,63,376,4,94,12,9,24,8,5,0,1,76,519,0,1,0,0,0,0,1,0
71866.0,0,85,184,178,178,103,39,33,10,3,0,1,69,715,0,1,0,0,1,0,0,0
69520.0,0,95,627,120,414,121,80,93,5,5,0,1,42,1455,0,1,0,0,1,0,0,0
64713.0,1,11,180,60,241,13,54,54,7,4,0,1,55,602,0,1,0,0,0,0,0,0
27889.0,1,42,14,0,4,0,0,8,2,6,0,0,48,26,0,0,1,0,1,0,0,0
22123.0,0,77,3,3,24,34,7,31,3,5,0,0,65,102,1,0,0,0,0,0,0,1
51381.5,1,82,71,1,16,0,0,9,3,8,0,0,54,97,0,1,0,0,1,0,0,0
51381.5,0,83,161,0,22,0,0,24,4,6,0,1,71,207,0,0,1,0,0,0,1,0
27803.0,1,40,8,26,46,38,9,49,4,8,0,0,52,176,0,1,0,0,1,0,0,0
51381.5,0,95,264,0,21,12,6,147,5,7,0,1,70,450,0,1,0,0,0,1,0,0
51651.0,0,32,293,6,23,13,6,92,5,8,0,1,65,433,0,1,0,0,1,0,0,0
51381.5,0,75,532,126,490,164,126,126,11,1,0,1,82,1564,0,0,1,0,0,0,0,1
87000.0,0,61,196,25,607,67,17,49,7,2,0,1,33,961,0,0,0,0,1,0,0,0
79823.0,0,6,835,73,380,114,73,43,7,2,0,1,66,1518,0,1,0,0,1,0,0,0
30828.0,1,16,16,11,15,2,0,12,4,3,0,0,45,56,0,1,0,0,0,1,0,0
34109.0,0,39,9,1,5,2,1,4,3,4,0,0,54,22,0,0,1,0,1,0,0,0
53367.0,1,2,229,7,140,10,3,11,8,7,0,1,51,400,0,0,1,0,0,0,0,0
22390.0,0,49,0,1,4,15,1,5,2,7,0,0,56,26,1,0,0,0,0,0,1,0
71322.0,0,31,121,24,124,24,15,42,7,2,0,1,49,350,0,1,0,0,0,0,1,0
79244.0,0,58,471,102,125,212,61,245,7,1,0,1,32,1216,0,1,0,0,0,1,0,0
48699.0,1,90,26,1,10,2,0,1,3,5,0,0,75,40,0,0,0,1,1,0,0,0
80144.0,0,47,240,132,445,250,192,108,8,1,0,0,50,1367,0,1,0,0,0,0,1,0
54252.0,1,25,178,4,26,8,4,44,5,6,0,1,69,264,0,1,0,0,0,1,0,0
81929.0,1,60,1486,55,278,49,0,185,10,6,0,1,49,2053,0,0,1,0,1,0,0,0
76068.0,0,67,1115,12,128,33,12,76,4,6,0,0,50,1376,0,1,0,0,1,0,0,0
53204.0,1,40,29,0,8,2,0,6,3,4,0,0,49,45,0,0,1,0,1,0,0,0
14796.0,1,1,13,3,8,7,4,16,3,9,0,0,41,51,0,0,0,0,1,0,0,0
78128.0,0,89,934,24,230,16,24,36,6,3,0,1,51,1264,0,0,0,1,1,0,0,0
14188.0,0,40,2,7,11,16,12,27,4,6,0,0,53,75,1,0,0,0,1,0,0,0
72967.0,0,1,158,35,179,0,0,125,8,5,0,1,55,497,0,1,0,0,0,0,0,0
48150.0,0,24,173,2,39,3,2,47,4,7,0,1,76,266,0,0,1,0,1,0,0,0
82332.0,0,89,830,59,968,51,79,19,12,2,0,1,64,2006,0,1,0,0,0,1,0,0
58275.0,1,48,189,10,253,56,43,64,7,7,0,1,70,615,0,1,0,0,0,0,0,1
44953.0,0,31,728,17,133,11,8,124,13,6,0,1,44,1021,0,0,0,1,0,0,1,0
34587.0,1,68,7,2,9,2,0,2,3,4,0,0,72,22,0,1,0,0,0,0,1,0
43018.0,0,46,35,4,17,7,6,64,2,5,0,0,51,133,0,0,1,0,0,0,1,0
45736.0,0,92,188,3,180,20,3,43,6,7,0,1,71,437,0,0,1,0,1,0,0,0
66476.0,0,80,742,28,152,25,9,57,10,4,0,1,56,1013,0,0,1,0,0,0,1,0
27733.0,1,16,0,7,5,26,2,17,3,7,0,0,44,57,0,0,0,0,1,0,0,0
69805.0,0,50,750,71,174,13,10,20,11,2,0,1,73,1038,0,0,0,1,0,0,1,0
72217.0,0,93,816,42,450,55,56,154,8,2,0,0,63,1573,0,0,1,0,0,1,0,0
25818.0,1,51,5,2,8,2,2,9,2,7,0,0,54,28,0,1,0,0,0,0,0,0
37509.0,1,24,37,5,56,12,8,5,4,7,0,0,49,123,0,0,1,0,0,0,1,0
25176.0,1,79,4,0,4,0,0,5,2,7,0,0,49,13,0,0,0,0,0,0,1,0
43586.0,0,26,99,2,11,4,0,16,4,8,0,0,45,132,0,1,0,0,1,0,0,0
53230.0,0,86,176,72,98,136,21,229,12,5,0,1,69,732,0,0,0,0,1,0,0,0
50116.0,1,68,54,0,10,0,0,2,4,5,0,0,68,66,0,1,0,0,0,0,1,0
82333.0,0,60,1311,0,359,46,89,17,10,2,0,1,39,1822,0,0,0,1,1,0,0,0
65220.0,0,3,890,63,292,0,25,12,7,6,0,1,60,1282,0,0,0,1,0,0,1,0
33590.0,2,65,4,0,2,0,0,2,2,7,0,0,51,8,0,1,0,0,0,0,1,0
72309.0,0,64,960,0,883,50,38,0,8,3,0,1,49,1931,0,0,1,0,0,1,0,0
156924.0,0,85,2,1,2,1,1,1,0,0,0,0,76,8,0,0,0,1,1,0,0,0
16005.0,1,69,1,3,2,20,30,47,2,8,0,0,45,103,1,0,0,0,1,0,0,0
65487.0,0,48,240,67,500,199,0,163,6,2,0,0,68,1169,0,0,1,0,0,1,0,0
58692.0,0,21,301,11,61,4,7,11,4,7,0,1,60,395,0,1,0,0,1,0,0,0
40590.0,1,30,154,0,50,6,11,37,3,6,0,0,56,258,0,1,0,0,0,0,0,1
62637.0,0,76,104,12,48,4,12,5,5,2,0,0,71,185,0,0,1,0,0,0,0,0
29435.0,1,11,70,3,37,4,2,64,2,9,0,0,59,180,0,0,1,0,0,0,0,0
19346.0,1,26,2,0,9,3,6,2,3,8,0,0,51,22,0,1,0,0,0,0,0,0
35788.0,1,34,23,2,11,3,1,4,3,6,0,0,54,44,0,1,0,0,1,0,0,0
36997.0,1,72,43,4,12,8,0,27,4,5,0,0,57,94,0,1,0,0,0,0,0,0
